Nummer;Spalte;Modell;Intervall;Wahrscheinlichkeit
20.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
20.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
20.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
20.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
20.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
20.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
20.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
20.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
20.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
20.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
20.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
20.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
20.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
20.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
20.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
20.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
20.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
20.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
20.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
20.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
20.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
20.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
20.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
20.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
20.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
20.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
20.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
20.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
20.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
20.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
20.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
20.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
20.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
20.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
20.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
20.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
20.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
20.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
20.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
21.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
21.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
21.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
21.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
21.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
21.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
21.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
21.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
21.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
21.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
21.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
21.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
21.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
21.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
21.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
21.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
21.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
21.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
21.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
21.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
21.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
21.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
21.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
21.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
21.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
21.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
21.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
21.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
21.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
21.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
21.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
21.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
22.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
22.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
22.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
22.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
22.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
22.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
22.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
22.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
22.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
22.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
22.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
22.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
22.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
22.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
22.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
22.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
22.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
22.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
22.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
22.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
22.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
22.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
22.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
22.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
22.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
22.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
22.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
22.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
22.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
22.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
22.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
22.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
23.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
23.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
23.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
23.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
23.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
23.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
23.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
23.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
23.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
23.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
23.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
23.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
23.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
23.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
23.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
23.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
23.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
23.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
23.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
23.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
23.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
23.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
23.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
23.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
23.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
23.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
23.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
23.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
23.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
23.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
23.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
23.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
24.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
24.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
24.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
24.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
24.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
24.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
24.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
24.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
24.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
24.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
24.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
24.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
24.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
24.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
24.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
24.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
24.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
24.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
24.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
24.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
24.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
24.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
24.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
24.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
24.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
24.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
24.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
24.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
24.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
24.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
24.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
24.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
